Time,Segment 1 Max,Segment 1 Min,Segment 1 Mean,Segment 2 Max,Segment 2 Min,Segment 2 Mean,Segment 3 Max,Segment 3 Min,Segment 3 Mean,Segment 4 Max,Segment 4 Min,Segment 4 Mean,Segment Unique Max,Segment Unique Min,Segment Unique Mean,Inverter Enabled,Inverter Torque Request,OCV Estimate,Power Limit,Power Limit Feedback P,Power Limit Feedback I,Power Limit Feedback D,Power Limit Feedback Torque,PRNDL State,Ready To Drive Buzzer,Brake Light,Enable Drag Reduction,Pump Output,Radiator Output,Battery Fans Output,Vehicle Displacement X,Vehicle Displacement Y,Vehicle Displacement Z,Vehicle Velocity X,Vehicle Velocity Y,Vehicle Velocity Z,Vehicle Acceleration X,Vehicle Acceleration Y,Vehicle Acceleration Z,HV Battery,LV Battery,Dash Speed,APPS Telemetry,BSE Telemetry,Steering Wheel Telemetry,APPS Fault,BSE Fault,STOMPP Fault,Steering Fault,Voltage,Current,State of Charge,Pack Voltage Mean,Pack Voltage Minimum,Pack Voltage Maximum,Pack Voltage Range,Pack Temp Mean,Pack Temp Minimum,Pack Temp Maximum,Pack Temp Range,IMD,AMS,Contactor Status,Cell Voltage Mean,Cell Voltage Max,Cell Voltage Min,Cell Temps Mean,Cell Temps Max,Cell Temps Min,Volumetric Flow Rate,Water Temp Inverter,Water Temp Motor,Water Temp Radiator,Radiator Fan RPM Percentage,LV Voltage,LV State of Charge,LV Current,Voltage Input into DC,Current Input into DC,RPM,Inverter Temp,Motor Temp,Motor Angle,Resolver Angle,Phase A Current,Phase B Current,Phase C Current,BC Voltage,AB Voltage,Output Voltage,Inverter Frequency,Actual Torque,Torque Command,Fault Vector,State Vector,APPS 1 Voltage,APPS 2 Voltage,BSE 1 Voltage,BSE 2 Voltage,Steer Voltage,Suspension 1 Voltage,Suspension 2 Voltage,Front Left Wheel Speed,Front Right Wheel Speed,Back Left Wheel Speed,Back Right Wheel Speed,VCU Acceleration X,VCU Acceleration Y,VCU Acceleration Z,HVC Acceleration X,HVC Acceleration Y,HVC Acceleration Z,PDU Acceleration X,PDU Acceleration Y,PDU Acceleration Z,Front Left Acceleration X,Front Left Acceleration Y,Front Left Acceleration Z,Front Right Acceleration X,Front Right Acceleration Y,Front Right Acceleration Z,Back Left Acceleration X,Back Left Acceleration Y,Back Left Acceleration Z,Back Right Acceleration X,Back Right Acceleration Y,Back Right Acceleration Z,VCU Gyro X,VCU Gyro Y,VCU Gyro Z,HVC Gyro X,HVC Gyro Y,HVC Gyro Z,PDU Gyro X,PDU Gyro Y,PDU Gyro Z,Latitude,Longitude,Speed,Heading,Hour,Minute,Seconds,Year,Month,Day,Milliseconds
1.660007,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.268422,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.316565,0.000000,-0.036574,0,1078992289,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,19.000000,-56.700001,185.600006,174.400009,0.600000,-0.400000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.716750,0.360742,0.535674,0.483507,1.915697,0.616342,0.387530,0.683644,0.683644,0.683644,0.683644,2.441513,-0.335110,9.541050,0.000000,0.000000,0.000000,-0.350000,-0.260000,10.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.386058,-97.726465,1.730000,         0,       194,         6,         3,         1,        26,         3
1.670758,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.289401,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.281488,0.000000,0.000559,0,1079005453,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,19.000000,-56.700001,185.600006,174.400009,0.600000,-0.400000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.701694,0.336168,0.514273,0.467594,1.925113,0.634319,0.394530,0.608713,0.608713,0.608713,0.608713,2.451087,-0.339897,9.569773,0.000000,0.000000,0.000000,-0.350000,-0.260000,10.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.040000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.680084,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.290423,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.279812,0.000000,0.002328,0,1078998132,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,19.000000,-56.700001,185.600006,174.400009,0.600000,-0.400000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.701895,0.343067,0.511151,0.476004,1.919876,0.637642,0.404097,0.605436,0.605436,0.605436,0.605436,2.455875,-0.349471,9.588923,0.000000,0.000000,0.000000,-0.340000,-0.260000,10.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.688665,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.291356,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.278302,0.000000,0.003622,-1073741824,1079002355,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,0.600000,-0.400000,0.100000,0.000000,-0.100000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.702248,0.348606,0.515935,0.475752,1.922898,0.634369,0.402234,0.602453,0.602453,0.602453,0.602453,2.455875,-0.354259,9.593710,0.000000,0.000000,0.000000,-0.360000,-0.280000,10.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.698162,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.292386,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.276653,0.000000,0.004848,1073741824,1079002637,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,-0.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.704060,0.340700,0.512259,0.478874,1.923099,0.636283,0.396141,0.599162,0.599162,0.599162,0.599162,2.470237,-0.354259,9.598496,0.000000,0.000000,0.000000,-0.350000,-0.270000,10.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024435,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.040000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.707606,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.293389,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.275061,0.000000,0.005737,-2147483648,1078996090,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,-0.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.700233,0.347549,0.515129,0.460645,1.918416,0.640865,0.390350,0.595960,0.595960,0.595960,0.595960,2.484598,-0.349471,9.574560,0.000000,0.000000,0.000000,-0.340000,-0.260000,10.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.716877,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.293900,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,0.273510,0.000000,0.006361,1073741824,1078995034,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,0.100000,0.300000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.700687,0.342312,0.511000,0.463214,1.917661,0.640261,0.399515,0.592817,0.592817,0.592817,0.592817,2.484598,-0.349471,9.560199,0.000000,0.000000,0.000000,-0.330000,-0.270000,10.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.029322,-0.014661,0.000000,0.000000,0.000000,0.040000,-0.050000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.725371,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.293952,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,0.272115,0.000000,0.006895,1073741824,1078994823,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,0.100000,0.300000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.708189,0.357922,0.516640,0.463163,1.917510,0.640865,0.389343,0.589976,0.589976,0.589976,0.589976,2.455875,-0.349471,9.569773,0.000000,0.000000,0.000000,-0.330000,-0.280000,10.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.734889,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.294009,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000500,0.000000,0.270582,0.000000,0.007573,0,1078998132,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,0.900000,0.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.701794,0.340801,0.512259,0.475148,1.919876,0.625910,0.389393,0.586836,0.586836,0.586836,0.586836,2.460662,-0.363833,9.545836,0.000000,0.000000,0.000000,-0.330000,-0.280000,10.059999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014661,-0.039095,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.020000,-0.010000,30.386050,-97.726473,1.250000,         0,        71,         6,         3,         1,        26,         3
1.744841,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0.000000,999.000000,nan,0,0.000000,0.295057,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,-536870912,-103528688396886483084523783165333796853153416152490337588769733774183456778296852303942631868772384768.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000667,0.000000,0.268999,0.000000,0.008139,-1073741824,1078985671,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,0.000000, nan,0.000000,999.000000, nan,0.000000,999.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,21.700003,-56.700001,185.600006,174.400009,0.900000,0.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,         0,         0,0.000000,0.698622,0.339442,0.517798,0.473083,1.910964,0.628780,0.402184,0.583577,0.583577,0.583577,0.583577,2.451087,-0.359046,9.560199,0.000000,0.000000,0.000000,-0.330000,-0.260000,10.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019548,-0.034208,-0.019548,0.000000,0.000000,0.000000,0.030000,-0.030000,-0.010000,30.386043,-97.726477,0.960000,         0,        41,         6,         3,         1,        26,         3
